Found MCP9808!
Ready
Initial Temp: 25.1875*C
Starting at Power level 5
Temp: 35.2500*C
Temp2: 42.80
Starting at Power level 80
Temp: 35.2500*C
Temp2: 42.90
Temp: 35.2500*C
Temp2: 42.90
Temp: 35.2500*C
Temp2: 42.90
Temp: 35.2500*C
Temp2: 42.90
Temp: 35.3125*C
Temp2: 42.90
Temp: 35.3125*C
Temp2: 43.00
Temp: 35.2500*C
Temp2: 43.00
Temp: 35.3125*C
Temp2: 42.90
Temp: 35.3125*C
Temp2: 43.00
Temp: 35.3125*C
Temp2: 43.10
Temp: 35.3125*C
Temp2: 43.10
Temp: 35.3125*C
Temp2: 43.10
Temp: 35.3750*C
Temp2: 43.20
Temp: 35.3750*C
Temp2: 43.10
Temp: 35.3750*C
Temp2: 43.20
Temp: 35.3750*C
Temp2: 43.20
Temp: 35.3750*C
Temp2: 43.30
Temp: 35.4375*C
Temp2: 43.30
Temp: 35.4375*C
Temp2: 43.20
Temp: 35.4375*C
Temp2: 43.30
Temp: 35.4375*C
Temp2: 43.40
Temp: 35.5000*C
Temp2: 43.30
Temp: 35.5000*C
Temp2: 43.30
Temp: 35.5000*C
Temp2: 43.20
Temp: 35.5000*C
Temp2: 43.20
Temp: 35.5625*C
Temp2: 43.30
Temp: 35.5625*C
Temp2: 43.40
Temp: 35.5000*C
Temp2: 43.40
Temp: 35.5625*C
Temp2: 43.40
Temp: 35.6250*C
Temp2: 43.40
Temp: 35.5625*C
Temp2: 43.40
Temp: 35.5625*C
Temp2: 43.40
Temp: 35.5625*C
Temp2: 43.50
Temp: 35.6250*C
Temp2: 43.50
Temp: 35.6250*C
Temp2: 43.50
Temp: 35.6250*C
Temp2: 43.60
Temp: 35.6250*C
Temp2: 43.60
Temp: 35.6875*C
Temp2: 43.60
Temp: 35.6875*C
Temp2: 43.70
Temp: 35.6875*C
Temp2: 43.60
Temp: 35.6875*C
Temp2: 43.60
Temp: 35.6875*C
Temp2: 43.70
Temp: 35.7500*C
Temp2: 43.70
Temp: 35.7500*C
Temp2: 43.70
Temp: 35.7500*C
Temp2: 43.60
Temp: 35.7500*C
Temp2: 43.60
Temp: 35.8125*C
Temp2: 43.60
Temp: 35.8125*C
Temp2: 43.60
Temp: 35.8125*C
Temp2: 43.70
Temp: 35.8125*C
Temp2: 43.70
Temp: 35.8750*C
Temp2: 43.70
Temp: 35.8125*C
Temp2: 43.70
Temp: 35.8125*C
Temp2: 43.70
Temp: 35.8750*C
Temp2: 43.70
Temp: 35.8750*C
Temp2: 43.90
Temp: 35.8750*C
Temp2: 43.90
Temp: 35.8750*C
Temp2: 43.80
Temp: 35.8750*C
Temp2: 44.00
Temp: 35.9375*C
Temp2: 44.00
Temp: 35.9375*C
Temp2: 43.90
Temp: 35.9375*C
Temp2: 43.90
Temp: 35.9375*C
Temp2: 44.00
Temp: 35.9375*C
Temp2: 44.00
Temp: 35.9375*C
Temp2: 43.90
Temp: 36.0000*C
Temp2: 44.00
Temp: 35.9375*C
Temp2: 44.00
Temp: 36.0000*C
Temp2: 44.10
Temp: 36.0000*C
Temp2: 44.00
Temp: 36.0000*C
Temp2: 44.10
Temp: 36.0000*C
Temp2: 44.20
Temp: 36.0625*C
Temp2: 44.10
Temp: 36.0625*C
Temp2: 44.10
Temp: 36.0000*C
Temp2: 44.00
Temp: 36.0625*C
Temp2: 44.00
Temp: 36.0625*C
Temp2: 44.00
Temp: 36.0625*C
Temp2: 44.00
Temp: 36.0625*C
Temp2: 44.10
Temp: 36.0625*C
Temp2: 44.10
Temp: 36.1250*C
Temp2: 44.00
Temp: 36.1250*C
Temp2: 44.10
Temp: 36.1250*C
Temp2: 44.20
Temp: 36.1250*C
Temp2: 44.30
Temp: 36.1250*C
Temp2: 44.30
Temp: 36.1875*C
Temp2: 44.30
Starting at Power level 85
Temp: 36.1250*C
Temp2: 44.30
Temp: 36.1250*C
Temp2: 44.30
Temp: 36.1875*C
Temp2: 44.30
Temp: 36.1875*C
Temp2: 44.30
Temp: 36.1875*C
Temp2: 44.30
Temp: 36.1875*C
Temp2: 44.30
Temp: 36.2500*C
Temp2: 44.30
Temp: 36.2500*C
Temp2: 44.40
Temp: 36.2500*C
Temp2: 44.40
Temp: 36.2500*C
Temp2: 44.40
Temp: 36.3125*C
Temp2: 44.50
Temp: 36.3125*C
Temp2: 44.50
Temp: 36.2500*C
Temp2: 44.50
Temp: 36.3125*C
Temp2: 44.50
Temp: 36.3125*C
Temp2: 44.50
Temp: 36.3750*C
Temp2: 44.60
Temp: 36.3125*C
Temp2: 44.50
Temp: 36.3125*C
Temp2: 44.50
Temp: 36.3750*C
Temp2: 44.50
Temp: 36.3750*C
Temp2: 44.50
Temp: 36.3750*C
Temp2: 44.80
Temp: 36.4375*C
Temp2: 44.80
Temp: 36.4375*C
Temp2: 44.70
Temp: 36.4375*C
Temp2: 44.80
Temp: 36.4375*C
Temp2: 44.70
Temp: 36.4375*C
Temp2: 44.80
Temp: 36.5000*C
Temp2: 44.80
Temp: 36.5000*C
Temp2: 44.70
Temp: 36.5000*C
Temp2: 44.80
Temp: 36.5000*C
Temp2: 44.80
Temp: 36.5000*C
Temp2: 44.80
Temp: 36.5625*C
Temp2: 44.80
Temp: 36.5000*C
Temp2: 44.90
Temp: 36.5625*C
Temp2: 44.90
Temp: 36.5625*C
Temp2: 44.90
Temp: 36.5625*C
Temp2: 44.90
Temp: 36.5625*C
Temp2: 44.90
Temp: 36.5625*C
Temp2: 45.00
Temp: 36.6250*C
Temp2: 45.00
Temp: 36.6250*C
Temp2: 44.90
Temp: 36.6250*C
Temp2: 45.00
Temp: 36.6250*C
Temp2: 45.00
Temp: 36.6875*C
Temp2: 45.00
Temp: 36.6875*C
Temp2: 45.00
Temp: 36.6875*C
Temp2: 45.00
Temp: 36.6875*C
Temp2: 45.10
Temp: 36.6875*C
Temp2: 45.10
Temp: 36.6875*C
Temp2: 45.00
Temp: 36.7500*C
Temp2: 45.10
Temp: 36.7500*C
Temp2: 45.10
Temp: 36.7500*C
Temp2: 45.20
Temp: 36.7500*C
Temp2: 45.20
Temp: 36.7500*C
Temp2: 45.20
Temp: 36.7500*C
Temp2: 45.10
Temp: 36.8125*C
Temp2: 45.10
Temp: 36.8125*C
Temp2: 45.20
Temp: 36.7500*C
Temp2: 45.30
Temp: 36.8125*C
Temp2: 45.30
Temp: 36.8125*C
Temp2: 45.20
Temp: 36.8125*C
Temp2: 45.20
Temp: 36.8125*C
Temp2: 45.20
Temp: 36.8125*C
Temp2: 45.30
Temp: 36.8750*C
Temp2: 45.40
Temp: 36.8750*C
Temp2: 45.30
Temp: 36.8750*C
Temp2: 45.40
Temp: 36.8750*C
Temp2: 45.40
Temp: 36.8750*C
Temp2: 45.30
Temp: 36.9375*C
Temp2: 45.30
Temp: 36.9375*C
Temp2: 45.50
Temp: 36.9375*C
Temp2: 45.40
Temp: 36.9375*C
Temp2: 45.40
Temp: 36.9375*C
Temp2: 45.40
Temp: 36.9375*C
Temp2: 45.40
Temp: 36.9375*C
Temp2: 45.50
Temp: 37.0000*C
Temp2: 45.40
Temp: 37.0000*C
Temp2: 45.50
Temp: 37.0000*C
Temp2: 45.50
Temp: 37.0000*C
Temp2: 45.60
Temp: 37.0000*C
Temp2: 45.70
Temp: 37.0625*C
Temp2: 45.60
Temp: 37.0625*C
Temp2: 45.50
Temp: 37.0625*C
Temp2: 45.60
Temp: 37.0625*C
Temp2: 45.50
Temp: 37.0625*C
Temp2: 45.50
Starting at Power level 90
Temp: 37.0625*C
Temp2: 45.60
Temp: 37.0625*C
Temp2: 45.60
Temp: 37.1250*C
Temp2: 45.50
Temp: 37.1250*C
Temp2: 45.60
Temp: 37.1250*C
Temp2: 45.70
Temp: 37.1250*C
Temp2: 45.80
Temp: 37.1875*C
Temp2: 45.70
Temp: 37.1250*C
Temp2: 45.90
Temp: 37.1875*C
Temp2: 45.90
Temp: 37.1875*C
Temp2: 46.00
Temp: 37.1875*C
Temp2: 45.90
Temp: 37.1875*C
Temp2: 46.00
Temp: 37.1875*C
Temp2: 46.00
Temp: 37.2500*C
Temp2: 45.90
Temp: 37.2500*C
Temp2: 46.00
Temp: 37.2500*C
Temp2: 46.10
Temp: 37.2500*C
Temp2: 46.20
Temp: 37.3125*C
Temp2: 46.20
Temp: 37.3125*C
Temp2: 46.20
Temp: 37.3125*C
Temp2: 46.30
Temp: 37.3125*C
Temp2: 46.20
Temp: 37.3750*C
Temp2: 46.20
Temp: 37.3125*C
Temp2: 46.20
Temp: 37.3750*C
Temp2: 46.20
Temp: 37.3750*C
Temp2: 46.30
Temp: 37.3750*C
Temp2: 46.30
Temp: 37.3750*C
Temp2: 46.30
Temp: 37.3750*C
Temp2: 46.30
Temp: 37.3750*C
Temp2: 46.20
Temp: 37.4375*C
Temp2: 46.30
Temp: 37.4375*C
Temp2: 46.40
Temp: 37.4375*C
Temp2: 46.40
Temp: 37.4375*C
Temp2: 46.40
Temp: 37.5000*C
Temp2: 46.30
Temp: 37.5000*C
Temp2: 46.40
Temp: 37.5000*C
Temp2: 46.40
Temp: 37.5000*C
Temp2: 46.50
Temp: 37.5000*C
Temp2: 46.40
Temp: 37.5625*C
Temp2: 46.40
Temp: 37.5000*C
Temp2: 46.50
Temp: 37.5000*C
Temp2: 46.40
Temp: 37.5625*C
Temp2: 46.50
Temp: 37.5625*C
Temp2: 46.50
Temp: 37.5625*C
Temp2: 46.60
Temp: 37.5625*C
Temp2: 46.60
Temp: 37.6250*C
Temp2: 46.50
Temp: 37.6250*C
Temp2: 46.60
Temp: 37.6250*C
Temp2: 46.50
Temp: 37.6875*C
Temp2: 46.60
Temp: 37.6250*C
Temp2: 46.60
Temp: 37.6250*C
Temp2: 46.70
Temp: 37.6250*C
Temp2: 46.60
Temp: 37.6875*C
Temp2: 46.70
Temp: 37.6875*C
Temp2: 46.70
Temp: 37.6875*C
Temp2: 46.70
Temp: 37.6875*C
Temp2: 46.80
Temp: 37.7500*C
Temp2: 46.80
Temp: 37.7500*C
Temp2: 46.80
Temp: 37.7500*C
Temp2: 46.80
Temp: 37.7500*C
Temp2: 46.70
Temp: 37.7500*C
Temp2: 46.80
Temp: 37.7500*C
Temp2: 46.80
Temp: 37.7500*C
Temp2: 46.90
Temp: 37.7500*C
Temp2: 46.80
Temp: 37.8125*C
Temp2: 46.70
Temp: 37.8125*C
Temp2: 46.80
Temp: 37.8125*C
Temp2: 46.70
Temp: 37.8125*C
Temp2: 46.80
Temp: 37.8750*C
Temp2: 46.80
Temp: 37.8125*C
Temp2: 46.90
Temp: 37.8125*C
Temp2: 46.80
Temp: 37.8750*C
Temp2: 46.90
Temp: 37.8750*C
Temp2: 46.90
Temp: 37.8750*C
Temp2: 46.90
Temp: 37.8750*C
Temp2: 47.00
Temp: 37.9375*C
Temp2: 46.90
Temp: 37.9375*C
Temp2: 46.90
Temp: 37.9375*C
Temp2: 47.00
Temp: 37.9375*C
Temp2: 47.10
Temp: 37.9375*C
Temp2: 47.00
Temp: 38.0000*C
Temp2: 47.00
Temp: 37.9375*C
Temp2: 47.10
Temp: 37.9375*C
Temp2: 47.00
Temp: 38.0000*C
Temp2: 47.00
Starting at Power level 95
Temp: 38.0000*C
Temp2: 47.10
Temp: 38.0000*C
Temp2: 47.10
Temp: 38.0000*C
Temp2: 47.10
Temp: 38.0625*C
Temp2: 47.10
Temp: 38.0625*C
Temp2: 47.20
Temp: 38.0625*C
Temp2: 47.20
Temp: 38.0625*C
Temp2: 47.20
Temp: 38.1250*C
Temp2: 47.20
Temp: 38.1250*C
Temp2: 47.30
Temp: 38.0625*C
Temp2: 47.30
Temp: 38.1250*C
Temp2: 47.30
Temp: 38.1250*C
Temp2: 47.20
Temp: 38.1250*C
Temp2: 47.20
Temp: 38.1250*C
Temp2: 47.20
Temp: 38.1875*C
Temp2: 47.40
Temp: 38.1875*C
Temp2: 47.50
Temp: 38.1875*C
Temp2: 47.50
Temp: 38.1875*C
Temp2: 47.50
Temp: 38.1875*C
Temp2: 47.50
Temp: 38.2500*C
Temp2: 47.50
Temp: 38.2500*C
Temp2: 47.50
Temp: 38.2500*C
Temp2: 47.60
Temp: 38.2500*C
Temp2: 47.60
Temp: 38.2500*C
Temp2: 47.60
Temp: 38.2500*C
Temp2: 47.60
Temp: 38.2500*C
Temp2: 47.60
Temp: 38.3125*C
Temp2: 47.70
Temp: 38.3125*C
Temp2: 47.60
Temp: 38.3125*C
Temp2: 47.60
Temp: 38.3125*C
Temp2: 47.60
Temp: 38.3750*C
Temp2: 47.80
Temp: 38.3125*C
Temp2: 47.70
Temp: 38.3125*C
Temp2: 47.70
Temp: 38.3750*C
Temp2: 47.60
Temp: 38.3750*C
Temp2: 47.60
Temp: 38.3750*C
Temp2: 47.70
Temp: 38.3750*C
Temp2: 47.70
Temp: 38.4375*C
Temp2: 47.70
Temp: 38.4375*C
Temp2: 47.80
Temp: 38.4375*C
Temp2: 47.80
Temp: 38.4375*C
Temp2: 47.80
Temp: 38.4375*C
Temp2: 47.90
Temp: 38.4375*C
Temp2: 47.90
Temp: 38.4375*C
Temp2: 47.90
Temp: 38.5000*C
Temp2: 47.90
Temp: 38.5000*C
Temp2: 47.90
Temp: 38.5000*C
Temp2: 47.90
Temp: 38.5000*C
Temp2: 47.90
Temp: 38.5625*C
Temp2: 48.00
Temp: 38.5625*C
Temp2: 48.00
Temp: 38.5625*C
Temp2: 48.00
Temp: 38.5625*C
Temp2: 48.10
Temp: 38.5625*C
Temp2: 48.10
Temp: 38.5625*C
Temp2: 48.10
Temp: 38.5625*C
Temp2: 48.10
Temp: 38.5625*C
Temp2: 48.10
Temp: 38.6250*C
Temp2: 48.00
Temp: 38.6250*C
Temp2: 48.10
Temp: 38.6250*C
Temp2: 48.20
Temp: 38.6250*C
Temp2: 48.10
Temp: 38.6250*C
Temp2: 48.20
Temp: 38.6875*C
Temp2: 48.10
Temp: 38.6875*C
Temp2: 48.20
Temp: 38.6875*C
Temp2: 48.30
Temp: 38.6875*C
Temp2: 48.30
Temp: 38.6875*C
Temp2: 48.20
Temp: 38.6875*C
Temp2: 48.20
Temp: 38.7500*C
Temp2: 48.10
Temp: 38.7500*C
Temp2: 48.20
Temp: 38.7500*C
Temp2: 48.20
Temp: 38.7500*C
Temp2: 48.20
Temp: 38.8125*C
Temp2: 48.40
Temp: 38.8125*C
Temp2: 48.20
Temp: 38.7500*C
Temp2: 48.30
Temp: 38.8125*C
Temp2: 48.30
Temp: 38.8125*C
Temp2: 48.30
Temp: 38.8125*C
Temp2: 48.30
Temp: 38.8125*C
Temp2: 48.30
Temp: 38.8750*C
Temp2: 48.40
Temp: 38.8750*C
Temp2: 48.50
Temp: 38.8750*C
Temp2: 48.50
Temp: 38.8750*C
Temp2: 48.30
Temp: 38.8750*C
Temp2: 48.40
Temp: 38.8750*C
Temp2: 48.50
Starting at Power level 100
Temp: 38.8750*C
Temp2: 48.40
Temp: 38.9375*C
Temp2: 48.40
Temp: 38.9375*C
Temp2: 48.50
Temp: 38.9375*C
Temp2: 48.50
Temp: 38.9375*C
Temp2: 48.60
Temp: 38.9375*C
Temp2: 48.60
Temp: 38.9375*C
Temp2: 48.60
Temp: 38.9375*C
Temp2: 48.60
Temp: 38.9375*C
Temp2: 48.60
Temp: 39.0000*C
Temp2: 48.70
Temp: 39.0000*C
Temp2: 48.60
Temp: 39.0000*C
Temp2: 48.80
Temp: 39.0000*C
Temp2: 48.80
Temp: 39.0625*C
Temp2: 48.70
Temp: 39.0625*C
Temp2: 48.70
Temp: 39.0625*C
Temp2: 48.80
Temp: 39.0625*C
Temp2: 48.80
Temp: 39.0625*C
Temp2: 48.80
Temp: 39.0625*C
Temp2: 48.80
Temp: 39.1250*C
Temp2: 48.80
Temp: 39.1250*C
Temp2: 48.80
Temp: 39.1250*C
Temp2: 48.80
Temp: 39.1250*C
Temp2: 48.90
Temp: 39.1250*C
Temp2: 49.00
Temp: 39.1875*C
Temp2: 49.10
Temp: 39.1875*C
Temp2: 49.00
Temp: 39.1875*C
Temp2: 49.00
Temp: 39.2500*C
Temp2: 49.00
Temp: 39.2500*C
Temp2: 49.00
Temp: 39.1875*C
Temp2: 49.10
Temp: 39.2500*C
Temp2: 49.10
Temp: 39.2500*C
Temp2: 49.10
Temp: 39.2500*C
Temp2: 49.10
Temp: 39.2500*C
Temp2: 49.10
Temp: 39.2500*C
Temp2: 49.10
Temp: 39.3125*C
Temp2: 49.10
Temp: 39.2500*C
Temp2: 49.20
Temp: 39.3125*C
Temp2: 49.10
Temp: 39.3125*C
Temp2: 49.10
Temp: 39.3125*C
Temp2: 49.10
Temp: 39.3125*C
Temp2: 49.00
Temp: 39.3125*C
Temp2: 49.00
Temp: 39.3750*C
Temp2: 49.10
Temp: 39.3750*C
Temp2: 49.10
Temp: 39.3750*C
Temp2: 49.10
Temp: 39.3750*C
Temp2: 49.10
Temp: 39.3750*C
Temp2: 49.20
Temp: 39.3750*C
Temp2: 49.20
Temp: 39.3750*C
Temp2: 49.10
Temp: 39.4375*C
Temp2: 49.20
Temp: 39.4375*C
Temp2: 49.10
Temp: 39.4375*C
Temp2: 49.20
Temp: 39.4375*C
Temp2: 49.30
Temp: 39.5000*C
Temp2: 49.30
Temp: 39.5000*C
Temp2: 49.40
Temp: 39.4375*C
Temp2: 49.40
Temp: 39.4375*C
Temp2: 49.50
Temp: 39.5000*C
Temp2: 49.40
Temp: 39.5000*C
Temp2: 49.50
Temp: 39.5000*C
Temp2: 49.50
Temp: 39.5625*C
Temp2: 49.40
Temp: 39.5625*C
Temp2: 49.50
Temp: 39.5000*C
Temp2: 49.50
Temp: 39.5625*C
Temp2: 49.40
Temp: 39.5625*C
Temp2: 49.40
Temp: 39.5625*C
Temp2: 49.60
Temp: 39.5625*C
Temp2: 49.60
Temp: 39.5625*C
Temp2: 49.60
Temp: 39.5625*C
Temp2: 49.70
Temp: 39.6250*C
Temp2: 49.70
Temp: 39.5625*C
Temp2: 49.60
Temp: 39.6250*C
Temp2: 49.60
Temp: 39.6250*C
Temp2: 49.50
Temp: 39.6250*C
Temp2: 49.60
Temp: 39.6250*C
Temp2: 49.50
Temp: 39.6250*C
Temp2: 49.40
Temp: 39.6875*C
Temp2: 49.40
Temp: 39.6875*C
Temp2: 49.50
Temp: 39.6875*C
Temp2: 49.50
Temp: 39.6875*C
Temp2: 49.60
Temp: 39.6875*C
Temp2: 49.60
Temp: 39.6875*C
Temp2: 49.60
Temp: 39.6875*C
Temp2: 49.70
Temp: 39.7500*C
Temp2: 49.70
Starting at Power level 105
Temp: 39.6875*C
Temp2: 49.80
Temp: 39.7500*C
Temp2: 49.80
Temp: 39.7500*C
Temp2: 49.80
Temp: 39.7500*C
Temp2: 49.80
Temp: 39.7500*C
Temp2: 49.90
Temp: 39.7500*C
Temp2: 49.80
Temp: 39.7500*C
Temp2: 50.00
Temp: 39.8125*C
Temp2: 49.90
Temp: 39.8125*C
Temp2: 50.00
Temp: 39.8125*C
Temp2: 49.80
Temp: 39.8125*C
Temp2: 49.90
Temp: 39.8125*C
Temp2: 49.90
Temp: 39.8750*C
Temp2: 49.90
Temp: 39.8750*C
Temp2: 50.20
Temp: 39.8750*C
Temp2: 50.20
Temp: 39.8750*C
Temp2: 50.30
Temp: 39.8750*C
Temp2: 50.30
Temp: 39.9375*C
Temp2: 50.20
Temp: 39.8750*C
Temp2: 50.20
Temp: 39.8750*C
Temp2: 50.20
Temp: 39.9375*C
Temp2: 50.30
Temp: 39.9375*C
Temp2: 50.20
Temp: 39.9375*C
Temp2: 50.20
Temp: 39.9375*C
Temp2: 50.10
Temp: 39.9375*C
Temp2: 50.20
Temp: 40.0000*C
Temp2: 50.20
Temp: 40.0000*C
Temp2: 50.20
Temp: 40.0000*C
Temp2: 50.10
Temp: 40.0000*C
Temp2: 50.10
Temp: 40.0000*C
Temp2: 50.20
Temp: 40.0625*C
Temp2: 50.30
Temp: 40.0625*C
Temp2: 50.30
Temp: 40.0625*C
Temp2: 50.30
Temp: 40.0625*C
Temp2: 50.30
Temp: 40.0625*C
Temp2: 50.30
Temp: 40.0625*C
Temp2: 50.40
Temp: 40.0625*C
Temp2: 50.40
Temp: 40.0625*C
Temp2: 50.40
Temp: 40.1250*C
Temp2: 50.50
Temp: 40.1250*C
Temp2: 50.60
Temp: 40.1250*C
Temp2: 50.60
Temp: 40.1250*C
Temp2: 50.60
Temp: 40.1875*C
Temp2: 50.50
Temp: 40.1875*C
Temp2: 50.40
Temp: 40.1875*C
Temp2: 50.40
Temp: 40.1875*C
Temp2: 50.40
Temp: 40.2500*C
Temp2: 50.50
Temp: 40.2500*C
Temp2: 50.40
Temp: 40.2500*C
Temp2: 50.50
Temp: 40.2500*C
Temp2: 50.40
Temp: 40.2500*C
Temp2: 50.40
Temp: 40.2500*C
Temp2: 50.40
Temp: 40.2500*C
Temp2: 50.30
Temp: 40.2500*C
Temp2: 50.30
Temp: 40.3125*C
Temp2: 50.30
Temp: 40.3125*C
Temp2: 50.30
Temp: 40.3125*C
Temp2: 50.50
Temp: 40.3750*C
Temp2: 50.40
Temp: 40.3125*C
Temp2: 50.40
Temp: 40.3750*C
Temp2: 50.40
Temp: 40.3750*C
Temp2: 50.40
Temp: 40.3750*C
Temp2: 50.50
Temp: 40.3750*C
Temp2: 50.70
Temp: 40.3750*C
Temp2: 50.70
Temp: 40.3750*C
Temp2: 50.70
Temp: 40.3750*C
Temp2: 50.70
Temp: 40.4375*C
Temp2: 50.70
Temp: 40.4375*C
Temp2: 50.70
Temp: 40.4375*C
Temp2: 50.60
Temp: 40.4375*C
Temp2: 50.70
Temp: 40.4375*C
Temp2: 50.70
Temp: 40.4375*C
Temp2: 50.70
Temp: 40.4375*C
Temp2: 50.70
Temp: 40.4375*C
Temp2: 50.70
Temp: 40.5000*C
Temp2: 50.70
Temp: 40.4375*C
Temp2: 50.70
Temp: 40.5000*C
Temp2: 50.70
Temp: 40.5000*C
Temp2: 50.70
Temp: 40.5000*C
Temp2: 50.70
Temp: 40.5000*C
Temp2: 50.80
Temp: 40.5000*C
Temp2: 50.80
Temp: 40.5000*C
Temp2: 51.00
Temp: 40.5000*C
Temp2: 51.10
Temp: 40.5625*C
Temp2: 51.10
Starting at Power level 110
Temp: 40.5625*C
Temp2: 50.90
Temp: 40.5625*C
Temp2: 50.90
Temp: 40.5625*C
Temp2: 51.00
Temp: 40.5625*C
Temp2: 50.90
Temp: 40.6250*C
Temp2: 50.90
Temp: 40.6250*C
Temp2: 50.90
Temp: 40.5625*C
Temp2: 51.00
Temp: 40.6250*C
Temp2: 51.10
Temp: 40.6875*C
Temp2: 51.20
Temp: 40.6250*C
Temp2: 51.20
Temp: 40.6875*C
Temp2: 51.20
Temp: 40.6875*C
Temp2: 51.10
Temp: 40.6875*C
Temp2: 51.10
Temp: 40.6875*C
Temp2: 51.10
Temp: 40.7500*C
Temp2: 51.30
Temp: 40.7500*C
Temp2: 51.40
Temp: 40.7500*C
Temp2: 51.30
Temp: 40.7500*C
Temp2: 51.30
Temp: 40.8125*C
Temp2: 51.40
Temp: 40.8125*C
Temp2: 51.50
Temp: 40.7500*C
Temp2: 51.60
Temp: 40.8125*C
Temp2: 51.70
Temp: 40.8125*C
Temp2: 51.60
Temp: 40.8125*C
Temp2: 51.40
Temp: 40.8125*C
Temp2: 51.50
Temp: 40.8125*C
Temp2: 51.40
Temp: 40.8125*C
Temp2: 51.50
Temp: 40.8125*C
Temp2: 51.50
Temp: 40.8750*C
Temp2: 51.50
Temp: 40.8750*C
Temp2: 51.60
Temp: 40.8750*C
Temp2: 51.70
Temp: 40.8750*C
Temp2: 51.60
Temp: 40.9375*C
Temp2: 51.60
Temp: 40.9375*C
Temp2: 51.80
Temp: 40.8750*C
Temp2: 51.80
Temp: 40.9375*C
Temp2: 51.70
Temp: 40.9375*C
Temp2: 51.70
Temp: 40.9375*C
Temp2: 51.80
Temp: 40.9375*C
Temp2: 51.80
Temp: 41.0000*C
Temp2: 51.80
Temp: 41.0000*C
Temp2: 51.80
Temp: 41.0000*C
Temp2: 52.00
Temp: 41.0000*C
Temp2: 51.90
Temp: 41.0000*C
Temp2: 51.80
Temp: 41.0000*C
Temp2: 51.80
Temp: 41.0625*C
Temp2: 51.90
Temp: 41.0625*C
Temp2: 51.90
Temp: 41.0625*C
Temp2: 51.90
Temp: 41.0625*C
Temp2: 51.90
Temp: 41.0625*C
Temp2: 51.90
Temp: 41.1250*C
Temp2: 51.90
Temp: 41.0625*C
Temp2: 52.10
Temp: 41.0625*C
Temp2: 52.10
Temp: 41.1250*C
Temp2: 52.00
Temp: 41.1250*C
Temp2: 51.90
Temp: 41.1250*C
Temp2: 52.00
Temp: 41.1250*C
Temp2: 52.00
Temp: 41.1250*C
Temp2: 52.10
Temp: 41.1250*C
Temp2: 52.20
Temp: 41.1250*C
Temp2: 52.10
Temp: 41.1875*C
Temp2: 52.10
Temp: 41.1875*C
Temp2: 52.10
Temp: 41.1250*C
Temp2: 52.10
Temp: 41.1875*C
Temp2: 52.10
Temp: 41.1875*C
Temp2: 52.10
Temp: 41.1875*C
Temp2: 52.10
Temp: 41.1875*C
Temp2: 52.00
Temp: 41.2500*C
Temp2: 52.10
Temp: 41.1875*C
Temp2: 52.20
Temp: 41.2500*C
Temp2: 52.20
Temp: 41.2500*C
Temp2: 52.30
Temp: 41.2500*C
Temp2: 52.40
Temp: 41.2500*C
Temp2: 52.30
Temp: 41.3125*C
Temp2: 52.20
Temp: 41.3125*C
Temp2: 52.10
Temp: 41.3125*C
Temp2: 52.20
Temp: 41.3125*C
Temp2: 52.10
Temp: 41.3125*C
Temp2: 52.20
Temp: 41.3125*C
Temp2: 52.30
Temp: 41.3125*C
Temp2: 52.30
Temp: 41.3750*C
Temp2: 52.10
Temp: 41.3125*C
Temp2: 52.20
Temp: 41.3125*C
Temp2: 52.40
Temp: 41.3125*C
Temp2: 52.50
Starting at Power level 115
Temp: 41.3750*C
Temp2: 52.40
Temp: 41.3750*C
Temp2: 52.40
Temp: 41.3750*C
Temp2: 52.40
Temp: 41.3750*C
Temp2: 52.50
Temp: 41.4375*C
Temp2: 52.50
Temp: 41.4375*C
Temp2: 52.50
Temp: 41.4375*C
Temp2: 52.50
Temp: 41.4375*C
Temp2: 52.50
Temp: 41.4375*C
Temp2: 52.50
Temp: 41.4375*C
Temp2: 52.50
Temp: 41.5000*C
Temp2: 52.50
Temp: 41.5000*C
Temp2: 52.50
Temp: 41.5000*C
Temp2: 52.40
Temp: 41.5000*C
Temp2: 52.40
Temp: 41.5625*C
Temp2: 52.50
Temp: 41.5625*C
Temp2: 52.60
Temp: 41.5625*C
Temp2: 52.60
Temp: 41.6250*C
Temp2: 52.70
Temp: 41.6250*C
Temp2: 52.80
Temp: 41.5625*C
Temp2: 52.80
Temp: 41.6250*C
Temp2: 52.80
Temp: 41.6250*C
Temp2: 52.80
Temp: 41.6250*C
Temp2: 52.90
Temp: 41.6250*C
Temp2: 52.80
Temp: 41.6875*C
Temp2: 52.80
Temp: 41.6875*C
Temp2: 52.70
Temp: 41.6250*C
Temp2: 52.70
Temp: 41.6875*C
Temp2: 52.70
Temp: 41.6875*C
Temp2: 52.70
Temp: 41.6875*C
Temp2: 52.70
Temp: 41.7500*C
Temp2: 52.90
Temp: 41.7500*C
Temp2: 52.90
Temp: 41.7500*C
Temp2: 53.00
Temp: 41.7500*C
Temp2: 53.20
Temp: 41.7500*C
Temp2: 53.10
Temp: 41.8125*C
Temp2: 53.10
Temp: 41.8125*C
Temp2: 53.20
Temp: 41.8125*C
Temp2: 53.30
Temp: 41.8125*C
Temp2: 53.20
Temp: 41.8125*C
Temp2: 53.20
Temp: 41.8125*C
Temp2: 53.20
Temp: 41.8750*C
Temp2: 53.30
